corpus,sentence_id,n_switches,mean_span_len,median_span_len,sentence_len,register,topic
Miami,41364.0,4,1.5,1.5,11.0,Informal telephone conversation between two friends,Casual_EverydayTalk
Miami,41376.0,8,3.25,1.5,17.0,Informal telephone conversation between two friends,Affect_Identity
Miami,41378.0,2,3.0,3.0,5.0,Informal telephone conversation between two friends,Casual_EverydayTalk
Miami,41386.0,2,5.0,5.0,7.0,Informal telephone conversation between two friends,Narratives_Quotations
Miami,41396.0,2,3.0,3.0,6.0,Informal telephone conversation between two friends,Casual_EverydayTalk
Miami,41397.0,2,5.0,5.0,10.0,Informal telephone conversation between two friends,Casual_EverydayTalk
Miami,41407.0,4,4.5,4.5,12.0,Informal telephone conversation between two friends,Casual_EverydayTalk
Miami,41410.0,2,1.0,1.0,7.0,Informal telephone conversation between two friends,Casual_EverydayTalk
Miami,41418.0,2,1.0,1.0,6.0,Informal telephone conversation between two friends,Casual_EverydayTalk
Miami,41452.0,4,1.0,1.0,8.0,Informal telephone conversation between two friends,Casual_EverydayTalk
Miami,41469.0,4,4.5,4.5,17.0,Informal telephone conversation between two friends,Affect_Identity
Miami,41490.0,2,1.0,1.0,10.0,Informal telephone conversation between two friends,Education_YouthOrganizations
Miami,41549.0,5,8.5,8.5,36.0,Informal telephone conversation between two friends,Casual_EverydayTalk
Miami,41574.0,4,3.5,3.5,12.0,Informal telephone conversation between two friends,Casual_EverydayTalk
Miami,41576.0,2,1.0,1.0,19.0,Informal telephone conversation between two friends,Narratives_Quotations
Miami,41589.0,4,5.5,5.5,20.0,Informal telephone conversation between two friends,Casual_EverydayTalk
Miami,41627.0,4,4.0,4.0,13.0,Informal telephone conversation between two friends,Casual_EverydayTalk
Miami,41714.0,4,6.5,6.5,14.0,Informal telephone conversation between two friends,Casual_EverydayTalk
Miami,41718.0,4,6.0,6.0,21.0,Informal telephone conversation between two friends,Narratives_Quotations
Miami,41722.0,4,1.5,1.5,10.0,Informal telephone conversation between two friends,Casual_EverydayTalk
Miami,41725.0,2,1.0,1.0,10.0,Informal telephone conversation between two friends,Casual_EverydayTalk
Miami,41769.0,2,1.0,1.0,16.0,Informal telephone conversation between two friends,Casual_EverydayTalk
Miami,41773.0,2,6.0,6.0,9.0,Informal telephone conversation between two friends,Casual_EverydayTalk
Miami,41806.0,3,4.0,4.0,10.0,Informal telephone conversation between two friends,Narratives_Quotations
Miami,41820.0,4,1.0,1.0,20.0,Informal telephone conversation between two friends,Narratives_Quotations
Miami,41822.0,4,5.0,5.0,18.0,Informal telephone conversation between two friends,Narratives_Quotations
Miami,41824.0,4,2.5,2.5,11.0,Informal telephone conversation between two friends,Casual_EverydayTalk
Miami,41858.0,2,3.0,3.0,5.0,Informal telephone conversation between two friends,Casual_EverydayTalk
Miami,41908.0,4,3.5,3.5,9.0,Informal telephone conversation between two friends,Casual_EverydayTalk
Miami,42011.0,2,1.0,1.0,17.0,Informal telephone conversation between two friends,Narratives_Quotations
Miami,42033.0,2,1.0,1.0,8.0,Informal telephone conversation between two friends,Casual_EverydayTalk
Miami,42036.0,2,1.0,1.0,8.0,Informal telephone conversation between two friends,Casual_EverydayTalk
Miami,42052.0,2,10.0,10.0,20.0,MAR is in her office talking to colleague.,Workplace_Technical
Miami,42055.0,2,5.0,5.0,14.0,MAR is in her office talking to colleague.,Narratives_Quotations
Miami,42058.0,2,7.0,7.0,12.0,MAR is in her office talking to colleague.,Office_Logistics
Miami,42062.0,2,2.0,2.0,5.0,MAR is in her office talking to colleague.,Office_Logistics
Miami,42065.0,2,4.0,4.0,11.0,MAR is in her office talking to colleague.,Education_YouthOrganizations
Miami,42086.0,2,2.0,2.0,4.0,MAR is in her office talking to colleague.,Casual_EverydayTalk
Miami,42087.0,4,5.0,5.0,12.0,MAR is in her office talking to colleague.,Workplace_Technical
Miami,42102.0,2,4.0,4.0,7.0,MAR is in her office talking to colleague.,Office_Logistics
Miami,42107.0,2,10.0,10.0,12.0,MAR is in her office talking to colleague.,Workplace_Technical
Miami,42249.0,10,2.0,1.0,16.0,MAR is in her office talking to colleague.,Narratives_Quotations
Miami,42260.0,2,5.0,5.0,7.0,MAR is in her office talking to colleague.,Education_YouthOrganizations
Miami,42262.0,2,11.0,11.0,17.0,MAR is in her office talking to colleague.,Office_Logistics
Miami,42267.0,4,2.5,2.5,15.0,MAR is in her office talking to colleague.,Office_Logistics
Miami,42312.0,4,1.0,1.0,8.0,MAR is in her office talking to colleague.,Workplace_Technical
Miami,42468.0,2,5.0,5.0,7.0,Informal conversation between a couple at their house,Casual_EverydayTalk
Miami,42474.0,2,1.0,1.0,8.0,Informal conversation between a couple at their house,Casual_EverydayTalk
Miami,42475.0,2,1.0,1.0,3.0,Informal conversation between a couple at their house,Casual_EverydayTalk
Miami,42494.0,4,8.0,8.0,19.0,Informal conversation between a couple at their house,Narratives_Quotations
Miami,42495.0,2,14.0,14.0,16.0,Informal conversation between a couple at their house,Narratives_Quotations
Miami,42535.0,2,1.0,1.0,15.0,Informal conversation between a couple at their house,Narratives_Quotations
Miami,42568.0,2,6.0,6.0,8.0,Informal conversation between a couple at their house,Casual_EverydayTalk
Miami,42580.0,2,4.0,4.0,6.0,Informal conversation between a couple at their house,Casual_EverydayTalk
Miami,42646.0,2,2.0,2.0,9.0,Informal conversation between a couple at their house,Office_Logistics
Miami,42752.0,2,2.0,2.0,23.0,Informal conversation between a couple at their house,Casual_EverydayTalk
Miami,42768.0,2,1.0,1.0,4.0,Informal conversation between a couple at their house,Casual_EverydayTalk
Miami,42820.0,2,1.0,1.0,5.0,Informal conversation between a couple at their house,Workplace_Technical
Miami,42847.0,2,2.0,2.0,12.0,Informal conversation between a couple at their house,ProperNouns_NamedEntities
Miami,42866.0,2,1.0,1.0,3.0,Informal conversation between a couple at their house,Casual_EverydayTalk
Miami,42867.0,6,3.3333333333333335,4.0,13.0,Informal conversation between a couple at their house,ProperNouns_NamedEntities
Miami,42877.0,2,5.0,5.0,8.0,Informal conversation between a couple at their house,Casual_EverydayTalk
Miami,42881.0,6,3.0,1.0,14.0,Informal conversation between a couple at their house,Narratives_Quotations
Miami,42895.0,4,1.5,1.5,11.0,Informal conversation between a couple at their house,Casual_EverydayTalk
Miami,42932.0,2,1.0,1.0,4.0,Informal conversation between a couple at their house,Affect_Identity
Miami,42993.0,2,1.0,1.0,9.0,Informal conversation between a couple at their house,Casual_EverydayTalk
Miami,42994.0,2,2.0,2.0,4.0,Informal conversation between a couple at their house,Casual_EverydayTalk
Miami,43062.0,2,1.0,1.0,3.0,Informal conversation between a couple at their house,Casual_EverydayTalk
Miami,43116.0,2,2.0,2.0,5.0,Informal conversation between a couple at their house,Casual_EverydayTalk
Miami,43189.0,4,1.0,1.0,8.0,Informal conversation between two friends at Florida International University,Casual_EverydayTalk
Miami,43193.0,4,2.0,2.0,8.0,Informal conversation between two friends at Florida International University,Casual_EverydayTalk
Miami,43194.0,6,1.0,1.0,5.0,Informal conversation between two friends at Florida International University,Casual_EverydayTalk
Miami,43203.0,2,1.0,1.0,13.0,Informal conversation between two friends at Florida International University,Casual_EverydayTalk
Miami,43212.0,2,1.0,1.0,8.0,Informal conversation between two friends at Florida International University,Affect_Identity
Miami,43529.0,2,5.0,5.0,7.0,Informal conversation between two friends at Florida International University,Casual_EverydayTalk
Miami,43539.0,2,1.0,1.0,3.0,Informal conversation between two friends at Florida International University,Casual_EverydayTalk
Miami,43545.0,2,1.0,1.0,4.0,Informal conversation between two friends at Florida International University,Casual_EverydayTalk
Miami,43547.0,2,2.0,2.0,4.0,Informal conversation between two friends at Florida International University,Casual_EverydayTalk
Miami,43548.0,2,1.0,1.0,5.0,Informal conversation between two friends at Florida International University,Casual_EverydayTalk
Miami,43551.0,4,2.0,2.0,19.0,Informal conversation between two friends at Florida International University,Casual_EverydayTalk
Miami,43557.0,2,1.0,1.0,4.0,Informal conversation between two friends at Florida International University,Casual_EverydayTalk
Miami,43558.0,2,3.0,3.0,5.0,Informal conversation between two friends at Florida International University,ProperNouns_NamedEntities
Miami,43559.0,2,2.0,2.0,9.0,Informal conversation between two friends at Florida International University,Casual_EverydayTalk
Miami,43721.0,2,1.0,1.0,21.0,Informal conversation between two friends at Florida International University,Narratives_Quotations
Miami,43725.0,2,1.0,1.0,6.0,Informal conversation between two friends at Florida International University,Casual_EverydayTalk
Miami,43728.0,2,3.0,3.0,5.0,Informal conversation between two friends at Florida International University,Casual_EverydayTalk
Miami,43731.0,4,6.0,6.0,17.0,Informal conversation between two friends at Florida International University,Casual_EverydayTalk
Miami,43742.0,4,8.5,8.5,28.0,Informal conversation between two friends at Florida International University,Casual_EverydayTalk
Miami,43751.0,4,4.5,4.5,12.0,Informal conversation between two friends at Florida International University,Casual_EverydayTalk
Miami,43758.0,2,1.0,1.0,3.0,Informal conversation between two friends at Florida International University,Casual_EverydayTalk
Miami,43768.0,4,5.5,5.5,13.0,Informal conversation between two friends at Florida International University,Casual_EverydayTalk
Miami,43831.0,4,2.0,2.0,8.0,Informal conversation between two friends at Florida International University,Casual_EverydayTalk
Miami,43838.0,6,1.0,1.0,11.0,Informal conversation between two friends at Florida International University,Casual_EverydayTalk
Miami,43841.0,2,1.0,1.0,3.0,Informal conversation between two friends at Florida International University,Casual_EverydayTalk
Miami,43921.0,4,10.0,10.0,32.0,Informal conversation between two friends at Florida International University,Casual_EverydayTalk
Miami,43933.0,2,2.0,2.0,5.0,Informal conversation between two friends at Florida International University,Casual_EverydayTalk
Miami,43950.0,4,1.5,1.5,9.0,Informal conversation between two friends at Florida International University,Casual_EverydayTalk
Miami,43951.0,2,4.0,4.0,5.0,Informal conversation between two friends at Florida International University,Casual_EverydayTalk
Miami,44564.0,4,6.5,6.5,32.0,Informal conversation bteween two friends at Florida International University,Narratives_Quotations
Miami,44648.0,4,6.5,6.5,23.0,Informal conversation bteween two friends at Florida International University,Narratives_Quotations
Miami,44675.0,2,3.0,3.0,8.0,Informal conversation bteween two friends at Florida International University,Narratives_Quotations
Miami,44725.0,4,6.5,6.5,19.0,Informal conversation bteween two friends at Florida International University,Narratives_Quotations
Miami,44837.0,6,2.0,1.0,10.0,Informal conversation at Florida International University,Casual_EverydayTalk
Miami,44841.0,2,1.0,1.0,5.0,Informal conversation at Florida International University,Casual_EverydayTalk
Miami,44870.0,4,6.5,6.5,17.0,Informal conversation at Florida International University,Education_YouthOrganizations
Miami,44884.0,4,4.0,4.0,11.0,Informal conversation at Florida International University,Narratives_Quotations
Miami,44954.0,2,2.0,2.0,4.0,Informal conversation at Florida International University,Casual_EverydayTalk
Miami,44959.0,2,2.0,2.0,8.0,Informal conversation at Florida International University,Casual_EverydayTalk
Miami,44961.0,10,2.6,2.0,15.0,Informal conversation at Florida International University,Casual_EverydayTalk
Miami,44962.0,2,3.0,3.0,7.0,Informal conversation at Florida International University,Casual_EverydayTalk
Miami,44966.0,2,1.0,1.0,13.0,Informal conversation at Florida International University,Casual_EverydayTalk
Miami,44971.0,2,6.0,6.0,9.0,Informal conversation at Florida International University,Casual_EverydayTalk
Miami,44977.0,4,2.5,2.5,7.0,Informal conversation at Florida International University,Casual_EverydayTalk
Miami,44992.0,2,1.0,1.0,9.0,Informal conversation at Florida International University,Narratives_Quotations
Miami,45026.0,5,6.0,6.0,17.0,Informal conversation at Florida International University,Casual_EverydayTalk
Miami,45047.0,2,3.0,3.0,7.0,Informal conversation at Florida International University,Casual_EverydayTalk
Miami,45074.0,2,2.0,2.0,6.0,Informal conversation at Florida International University,Casual_EverydayTalk
Miami,45083.0,4,1.5,1.5,7.0,Informal conversation at Florida International University,Education_YouthOrganizations
Miami,45087.0,4,2.5,2.5,10.0,Informal conversation at Florida International University,Narratives_Quotations
Miami,45099.0,2,2.0,2.0,7.0,Informal conversation at Florida International University,Casual_EverydayTalk
Miami,45130.0,4,2.0,2.0,13.0,Informal conversation at Florida International University,Casual_EverydayTalk
Miami,45148.0,8,2.75,2.0,15.0,Informal conversation at Florida International University,Casual_EverydayTalk
Miami,45178.0,2,4.0,4.0,16.0,Informal conversation at Florida International University,Education_YouthOrganizations
Miami,45180.0,2,3.0,3.0,7.0,Informal conversation at Florida International University,Casual_EverydayTalk
Miami,45181.0,6,1.6666666666666667,2.0,7.0,Informal conversation at Florida International University,Narratives_Quotations
Miami,45183.0,4,1.0,1.0,8.0,Informal conversation at Florida International University,Narratives_Quotations
Miami,45189.0,2,3.0,3.0,5.0,Informal conversation at Florida International University,ProperNouns_NamedEntities
Miami,45190.0,2,9.0,9.0,11.0,Informal conversation at Florida International University,Narratives_Quotations
Miami,45194.0,6,3.6666666666666665,2.0,18.0,Informal conversation at Florida International University,ProperNouns_NamedEntities
Miami,45207.0,2,6.0,6.0,8.0,Informal conversation at Florida International University,Casual_EverydayTalk
